SUBSTÂNCIA	PRODUTO	CLASSE TERAPÊUTICA	TIPO DE PRODUTO (STATUS DO PRODUTO)	TARJA	DESTINAÇÃO COMERCIAL 
SUGAMADEX SÓDICO	REVERSO	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	BRYONY	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	LESSAV	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	SUG	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	SUGAMADEX SÓDICO	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Genérico	Tarja Vermelha	
SUGAMADEX SÓDICO	DEXPERTA	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	SUGAMADEX SÓDICO	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Genérico	Tarja Vermelha	
SUGAMADEX SÓDICO	SUNAM	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	SUVERSADEX	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	SUGAMADEX SÓDICO	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Genérico	Tarja Vermelha	
SUGAMADEX SÓDICO	SUGAMADEX SÓDICO	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Genérico	Tarja Vermelha	
SUGAMADEX SÓDICO	INSTAURA	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Similar	Tarja Vermelha	
SUGAMADEX SÓDICO	SUGAMADEX SÓDICO	N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL	Genérico	Tarja Vermelha	
